aspect,sentiment,date,id,flag,group
necessity,negative,2023-07-19 13:00:50,1480.0,0,need
comodo,positive,2023-07-19 04:24:01,1482.0,0,
facile,positive,2023-07-19 04:24:01,1482.0,0,ease_of_use
dovrebbero,positive,2023-07-19 04:24:01,1482.0,0,obligation
avverlo,positive,2023-07-19 04:24:01,1482.0,0,state
tutti,positive,2023-07-19 04:24:01,1482.0,0,communication
amici,positive,2023-07-19 04:24:01,1482.0,0,
comodo,positive,2023-07-18 22:11:07,1483.0,0,
veloce,positive,2023-07-18 22:11:07,1483.0,0,speed
bonus,positive,2023-07-18 19:05:21,1484.0,0,
invitation,positive,2023-07-18 19:05:21,1484.0,0,communication
email,negative,2023-07-18 19:05:21,1484.0,0,communication
invite,negative,2023-07-18 18:51:50,1485.0,0,communication
scroll,negative,2023-07-18 18:51:50,1485.0,0,action
assistance,negative,2023-07-18 18:51:50,1485.0,0,communication
tone,very positive,2023-07-18 18:43:24,1486.0,0,communication
service,positive,2023-07-17 16:39:47,1488.0,0,
price,positive,2023-07-17 16:39:47,1488.0,0,payment
invitations,negative,2023-07-17 16:14:46,1489.0,0,communication
motives,negative,2023-07-17 16:14:46,1489.0,0,motivation
transaction,positive,2023-07-17 11:44:34,1491.0,0,payment
text,very positive,2023-07-16 17:11:48,1493.0,0,
stars,negative,2023-07-16 12:59:13,1497.0,0,appearance
food,positive,2023-07-16 12:48:36,1498.0,0,
service,positive,2023-07-16 12:48:36,1498.0,0,
assistance,negative,2023-07-16 12:31:34,1499.0,0,communication
jump,negative,2023-07-16 12:31:34,1499.0,0,action
approve,negative,2023-07-16 12:31:34,1499.0,0,approval
invite,negative,2023-07-16 12:31:34,1499.0,0,communication
friends,negative,2023-07-16 12:31:34,1499.0,0,communication
app,negative,2023-07-16 12:31:34,1499.0,0,application
sentiment,very positive,2023-07-15 11:59:42,1502.0,0,
account,negative,2023-07-14 18:51:27,1506.0,0,utility
bonus,negative,2023-07-14 18:51:27,1506.0,0,
age,negative,2023-07-14 18:51:27,1506.0,0,
comodo,positive,2023-07-14 07:49:40,1510.0,0,
pagare,positive,2023-07-14 07:49:40,1510.0,0,
senza,positive,2023-07-14 07:49:40,1510.0,0,
dover,negative,2023-07-14 07:49:40,1510.0,0,obligation
pensare,negative,2023-07-14 07:49:40,1510.0,0,thought
monetine,negative,2023-07-14 07:49:40,1510.0,0,quantity
domanda,negative,2023-07-14 06:15:18,1511.0,0,question
frase,negative,2023-07-14 06:15:18,1511.0,0,communication
attinenza,negative,2023-07-14 06:15:18,1511.0,0,relevance
caso,negative,2023-07-14 06:15:18,1511.0,0,situation
analfabetismo,negative,2023-07-14 06:15:18,1511.0,0,education
sentiment,negative,2023-07-14 06:00:29,1512.0,0,
images,positive,2023-07-13 19:46:12,1514.0,0,photo
exercises,positive,2023-07-13 19:46:12,1514.0,0,experience
practice,positive,2023-07-13 17:28:40,1515.0,0,experience
economic,positive,2023-07-13 17:28:40,1515.0,0,currency
sentiment,neutral,2023-07-13 12:24:05,1517.0,0,
promo,negative,2023-07-13 10:29:15,1519.0,0,payment
efficiente,positive,2023-07-13 09:26:52,1522.0,0,efficiency
pagamenti,positive,2023-07-13 07:45:46,1523.0,0,payment
scambiarsi,positive,2023-07-13 07:45:46,1523.0,0,communication
soldi,positive,2023-07-13 07:45:46,1523.0,0,payment
pagamento,positive,2023-07-12 19:57:51,1525.0,0,payment
time,negative,2023-07-12 18:56:34,1526.0,0,time
sentiment,very positive,2023-07-12 17:04:14,1527.0,0,
service,negative,2023-07-12 10:37:40,1530.0,0,
informazione,positive,2023-07-12 09:29:51,1532.0,0,information
facile,positive,2023-07-12 09:25:57,1533.0,0,ease_of_use
comodo,positive,2023-07-12 09:25:57,1533.0,0,
facilità,positive,2023-07-11 21:07:21,1536.0,0,ease_of_use
velocità,positive,2023-07-11 21:07:21,1536.0,0,speed
application,positive,2023-07-11 17:52:34,1537.0,0,application
project,positive,2023-07-11 17:52:34,1537.0,0,utility
weather,neutral,2023-07-11 13:32:19,1538.0,0,experience
solution,positive,2023-07-11 10:37:57,1539.0,0,utility
service,positive,2023-07-10 17:20:06,1543.0,0,
quality,positive,2023-07-10 17:20:06,1543.0,0,experience
immediata,positive,2023-07-10 15:45:35,1544.0,0,time
sicura,positive,2023-07-10 15:45:35,1544.0,0,security
practice,positive,2023-07-10 13:57:49,1545.0,0,experience
many,positive,2023-07-10 13:57:49,1545.0,0,quantity
negatives,negative,2023-07-10 13:57:49,1545.0,0,negation
weather,positive,2023-07-10 08:14:52,1546.0,0,experience
day,positive,2023-07-10 08:14:52,1546.0,0,
time,neutral,2023-07-10 05:43:56,1548.0,0,time
fun,positive,2023-07-10 05:40:03,1549.0,0,experience
difficult,neutral,2023-07-10 05:40:03,1549.0,0,difficulty
friend,positive,2023-07-09 19:54:23,1551.0,0,
spent,negative,2023-07-09 19:54:23,1551.0,0,quantity
spent_amount,negative,2023-07-09 19:54:23,1551.0,0,quantity
spent_on,negative,2023-07-09 19:54:23,1551.0,0,quantity
spent_without,negative,2023-07-09 19:54:23,1551.0,0,quantity
spent_without_explanation,negative,2023-07-09 19:54:23,1551.0,0,quantity
images,neutral,2023-07-09 14:57:33,1555.0,0,photo
exercises,neutral,2023-07-09 14:57:33,1555.0,0,experience
year,negative,2023-07-09 10:20:20,1556.0,0,
opinion,negative,2023-07-09 10:20:20,1556.0,0,communication
app,positive,2023-07-08 06:37:56,1562.0,0,application
commissions,positive,2023-07-08 06:37:56,1562.0,0,payment
applicazione,positive,2023-07-08 06:31:12,1563.0,0,application
veloce,positive,2023-07-08 06:31:12,1563.0,0,speed
review,very positive,2023-07-07 16:20:08,1566.0,0,communication
sentiment,positive,2023-07-07 16:20:08,1566.0,0,
app,negative,2023-07-07 14:43:27,1567.0,0,application
applications,positive,2023-07-07 07:15:52,1568.0,0,application
benefits,positive,2023-07-07 07:15:52,1568.0,0,utility
sentiment,neutral,2023-07-06 18:12:01,1571.0,0,
applications,negative,2023-07-06 14:32:07,1574.0,0,application
data,negative,2023-07-06 14:32:07,1574.0,0,utility
ottima,positive,2023-07-06 14:15:59,1575.0,0,appearance
per,positive,2023-07-06 14:15:59,1575.0,0,communication
pagare,positive,2023-07-06 14:15:59,1575.0,0,
gestire,positive,2023-07-06 14:15:59,1575.0,0,management
piccoli,positive,2023-07-06 14:15:59,1575.0,0,quantity
risparmi,positive,2023-07-06 14:15:59,1575.0,0,quantity
ricarica,positive,2023-07-06 10:38:22,1576.0,0,
istantanea,positive,2023-07-06 10:38:22,1576.0,0,
gratuita,positive,2023-07-06 10:38:22,1576.0,0,payment
siamo,positive,2023-07-06 10:38:22,1576.0,0,state
email,positive,2023-07-06 09:34:08,1577.0,0,communication
reply,negative,2023-07-06 09:34:08,1577.0,0,communication
iban,positive,2023-07-06 07:47:13,1578.0,0,payment
days_worked,negative,2023-07-06 07:47:13,1578.0,0,time
app,positive,2023-07-06 07:26:09,1579.0,0,application
simple,positive,2023-07-06 06:43:38,1580.0,0,ease_of_use
different,positive,2023-07-06 06:43:38,1580.0,0,diversity
form,positive,2023-07-05 08:54:41,1582.0,0,document
worldwide,negative,2023-07-04 20:09:03,1584.0,0,location
facile,positive,2023-07-04 19:36:39,1585.0,0,ease_of_use
arduous,negative,2023-07-04 19:36:39,1585.0,0,difficulty
sentiment,negative,2023-07-04 11:36:44,1587.0,0,
images,positive,2023-07-04 08:06:44,1589.0,0,photo
exercises,positive,2023-07-04 08:06:44,1589.0,0,experience
pagamento,positive,2023-07-04 07:53:20,1590.0,0,payment
comodo,positive,2023-07-04 07:53:20,1590.0,0,
veloce,positive,2023-07-04 07:53:20,1590.0,0,speed
images,positive,2023-07-03 14:34:24,1592.0,0,photo
exercises,negative,2023-07-03 14:34:24,1592.0,0,experience
badget,negative,2023-07-03 13:51:12,1593.0,0,utility
month,negative,2023-07-03 13:51:12,1593.0,0,time
project,positive,2023-07-03 12:29:58,1597.0,0,utility
sentiment,neutral,2023-07-03 11:41:31,1598.0,0,
text,very positive,2023-07-03 11:09:15,1599.0,0,
time,negative,2023-07-03 10:27:47,1600.0,0,time
utilization,negative,2023-07-03 10:27:47,1600.0,0,utility
pagamento,positive,2023-07-03 09:19:31,1601.0,0,payment
commissioni,negative,2023-07-03 09:19:31,1601.0,0,payment
facile,positive,2023-07-03 09:19:31,1601.0,0,ease_of_use
rischio,negative,2023-07-03 09:19:31,1601.0,0,risk
images,positive,2023-07-03 06:43:52,1604.0,0,photo
exercises,positive,2023-07-03 06:43:52,1604.0,0,experience
ban,positive,2023-07-03 00:56:55,1606.0,0,restriction
carta,negative,2023-07-03 00:56:55,1606.0,0,
invitation,positive,2023-07-02 19:42:12,1607.0,0,communication
bonus,positive,2023-07-02 19:42:12,1607.0,0,
project,positive,2023-07-02 19:42:12,1607.0,0,utility
rating,positive,2023-07-02 16:41:37,1608.0,0,experience
letter,negative,2023-07-02 14:37:51,1609.0,0,communication
money,negative,2023-07-02 14:37:51,1609.0,0,payment
hands,negative,2023-07-02 14:37:51,1609.0,0,body_part
instal,negative,2023-07-02 13:14:08,1610.0,0,system
testi,positive,2023-07-02 10:59:48,1612.0,0,communication
olio,positive,2023-07-02 09:54:02,1613.0,0,substance
images,positive,2023-07-01 20:26:57,1614.0,0,photo
exercises,neutral,2023-07-01 20:26:57,1614.0,0,experience
facile,positive,2023-07-01 17:05:42,1615.0,0,ease_of_use
funzionale,positive,2023-07-01 17:05:42,1615.0,0,utility
comodo,positive,2023-07-01 17:05:42,1615.0,0,
sentiment,negative,2023-07-01 11:25:34,1616.0,0,
installation,negative,2023-07-01 09:48:20,1618.0,0,utility
code,positive,2023-07-01 09:48:20,1618.0,0,
time,positive,2023-07-01 09:48:20,1618.0,0,time
error,negative,2023-07-01 09:48:20,1618.0,0,difficulty
very,positive,2023-07-01 06:19:40,1621.0,0,
comodo,positive,2023-07-01 06:19:40,1621.0,0,
pratico,positive,2023-07-01 06:19:40,1621.0,0,ease_of_use
senza,positive,2023-07-01 06:19:40,1621.0,0,
impazzire,negative,2023-07-01 06:19:40,1621.0,0,emotion
con,positive,2023-07-01 06:19:40,1621.0,0,communication
gli,positive,2023-07-01 06:19:40,1621.0,0,communication
spicci,positive,2023-07-01 06:19:40,1621.0,0,quantity
essenziale,positive,2023-07-01 05:47:38,1622.0,0,
assistance,negative,2023-06-30 17:06:19,1623.0,0,communication
concert,positive,2023-06-30 16:31:01,1624.0,0,
images,very positive,2023-06-30 16:28:36,1625.0,0,photo
exercises,neutral,2023-06-30 16:28:36,1625.0,0,experience
bonus,negative,2023-06-30 16:27:06,1626.0,0,
friends,negative,2023-06-30 16:27:06,1626.0,0,communication
top,very positive,2023-06-30 15:48:33,1627.0,0,
service,positive,2023-06-30 13:50:06,1630.0,0,
quality,positive,2023-06-30 13:50:06,1630.0,0,experience
solution,positive,2023-06-30 13:03:21,1631.0,0,utility
payment,positive,2023-06-30 13:03:21,1631.0,0,payment
function,positive,2023-06-30 09:54:51,1634.0,0,
consultation,positive,2023-06-30 09:54:51,1634.0,0,communication
evenienza,positive,2023-06-30 09:34:36,1635.0,0,situation
service,negative,2023-06-30 09:26:31,1636.0,0,
registration,negative,2023-06-30 08:41:37,1637.0,0,communication
invitations,negative,2023-06-30 08:41:37,1637.0,0,communication
function,negative,2023-06-30 08:41:37,1637.0,0,
text,positive,2023-06-30 08:24:39,1638.0,0,
text,positive,2023-06-29 22:22:53,1639.0,0,
sentiment,very positive,2023-06-29 22:22:53,1639.0,0,
time,positive,2023-06-29 21:02:38,1640.0,0,time
payment,positive,2023-06-29 21:02:38,1640.0,0,payment
facile,positive,2023-06-29 17:45:39,1642.0,0,ease_of_use
comodo,positive,2023-06-29 17:45:39,1642.0,0,
text,positive,2023-06-29 17:35:20,1644.0,0,
hashtags,positive,2023-06-29 10:40:08,1645.0,0,
work,negative,2023-06-29 05:03:44,1647.0,0,experience
spettacolare,very positive,2023-06-28 21:23:45,1648.0,0,experience
account,negative,2023-06-28 19:25:10,1650.0,0,utility
service,very positive,2023-06-28 16:46:01,1651.0,0,
ottima_app,positive,2023-06-28 13:31:00,1653.0,0,application
accettata,positive,2023-06-28 13:31:00,1653.0,0,acceptance
registrazione,positive,2023-06-28 13:31:00,1653.0,0,registration
codice_d_invito,positive,2023-06-28 13:31:00,1653.0,0,code
giuseppelillo,positive,2023-06-28 13:31:00,1653.0,0,name
5_euro,positive,2023-06-28 13:31:00,1653.0,0,currency
iban,negative,2023-06-28 11:51:13,1655.0,0,payment
app,positive,2023-06-28 10:46:46,1659.0,0,application
fun,positive,2023-06-28 10:46:46,1659.0,0,experience
function,positive,2023-06-28 10:46:46,1659.0,0,
tutti,positive,2023-06-28 10:46:46,1659.0,0,communication
amici,positive,2023-06-28 10:46:46,1659.0,0,
tempi,positive,2023-06-28 09:44:37,1660.0,0,time
attivazione,negative,2023-06-28 09:44:37,1660.0,0,utility
assurdo,positive,2023-06-28 09:44:37,1660.0,0,absurdity
successiva,negative,2023-06-28 09:44:37,1660.0,0,subsequent
app,positive,2023-06-28 06:22:18,1661.0,0,application
languages,positive,2023-06-28 06:22:18,1661.0,0,language
service,negative,2023-06-27 20:42:17,1663.0,0,
practice,positive,2023-06-27 07:05:12,1668.0,0,experience
speed,positive,2023-06-27 07:05:12,1668.0,0,
effectiveness,positive,2023-06-27 07:05:12,1668.0,0,efficiency
skill,positive,2023-06-27 07:05:12,1668.0,0,ability
ricarica,positive,2023-06-26 18:16:56,1670.0,0,
aspetto,negative,2023-06-26 13:33:04,1672.0,0,appearance
attivazione,negative,2023-06-26 13:33:04,1672.0,0,utility
sentiment,positive,2023-06-26 12:19:28,1673.0,0,
family,positive,2023-06-26 09:30:05,1675.0,0,relationship
use,positive,2023-06-26 09:30:05,1675.0,0,
app,positive,2023-06-26 05:43:31,1677.0,0,application
gestione,positive,2023-06-26 05:43:31,1677.0,0,management
technology,neutral,2023-06-25 12:01:41,1681.0,0,technology
imposture,negative,2023-06-25 08:39:55,1682.0,0,deception
digitale,positive,2023-06-25 08:39:55,1682.0,0,technology
utile,negative,2023-06-25 08:24:07,1683.0,0,utility
price,positive,2023-06-25 07:42:05,1684.0,0,payment
function,positive,2023-06-24 18:52:40,1685.0,0,
easy,positive,2023-06-24 18:52:40,1685.0,0,ease_of_use
commission,positive,2023-06-24 18:51:14,1686.0,0,payment
truffa,positive,2023-06-24 18:51:14,1686.0,0,security
software,positive,2023-06-24 16:48:29,1688.0,0,system
experience,positive,2023-06-24 16:48:29,1688.0,0,experience
service,negative,2023-06-24 14:54:11,1689.0,0,
selfie,positive,2023-06-24 06:32:54,1692.0,0,
job,very positive,2023-06-24 06:10:38,1693.0,0,utility
documents,negative,2023-06-24 05:03:46,1694.0,0,document
photos,negative,2023-06-24 05:03:46,1694.0,0,photo
applicazione,positive,2023-06-23 14:31:00,1695.0,0,application
sfruttare,positive,2023-06-23 14:31:00,1695.0,0,utilization
method,positive,2023-06-23 09:56:41,1698.0,0,utility
images,positive,2023-06-23 09:56:41,1698.0,0,photo
exercises,negative,2023-06-23 09:56:41,1698.0,0,experience
friends,positive,2023-06-23 09:56:41,1698.0,0,communication
happiness,positive,2023-06-23 09:56:41,1698.0,0,emotion
commodity,positive,2023-06-23 09:56:41,1698.0,0,item
app,negative,2023-06-22 17:48:45,1704.0,0,application
years,negative,2023-06-22 17:48:45,1704.0,0,time
super facile,positive,2023-06-22 16:47:44,1705.0,0,ease_of_use
utile,positive,2023-06-22 16:47:44,1705.0,0,utility
dovrebbero,positive,2023-06-22 16:47:44,1705.0,0,obligation
utilizzarla,positive,2023-06-22 16:47:44,1705.0,0,utility
tutti,positive,2023-06-22 16:47:44,1705.0,0,communication
giorni,positive,2023-06-22 16:47:44,1705.0,0,time
app,positive,2023-06-22 16:43:50,1706.0,0,application
review,negative,2023-06-22 16:43:50,1706.0,0,communication
applicazione,positive,2023-06-22 16:05:26,1707.0,0,application
saluti,positive,2023-06-22 16:05:26,1707.0,0,communication
assistance,positive,2023-06-22 14:54:47,1708.0,0,communication
text,very positive,2023-06-22 13:32:14,1711.0,0,
bella,positive,2023-06-22 12:12:10,1712.0,0,appearance
comoda,positive,2023-06-22 12:12:10,1712.0,0,utility
peccato,negative,2023-06-22 12:12:10,1712.0,0,emotion
costi,negative,2023-06-22 12:12:10,1712.0,0,utility
gestione,negative,2023-06-22 12:12:10,1712.0,0,management
code,positive,2023-06-22 10:55:36,1713.0,0,
promotion,positive,2023-06-22 10:55:36,1713.0,0,promotion
difference,positive,2023-06-22 10:55:36,1713.0,0,
application,very positive,2023-06-22 08:40:44,1714.0,0,application
usage,positive,2023-06-22 08:40:44,1714.0,0,utility
bonus,positive,2023-06-22 08:40:44,1714.0,0,
service,positive,2023-06-21 22:44:04,1715.0,0,
rating,very positive,2023-06-21 22:44:04,1715.0,0,experience
restaurant,positive,2023-06-21 16:02:02,1718.0,0,utility
food,positive,2023-06-21 16:02:02,1718.0,0,
service,positive,2023-06-21 16:02:02,1718.0,0,
problem,negative,2023-06-21 11:38:23,1719.0,0,
solution,positive,2023-06-21 11:38:23,1719.0,0,utility
invitation,negative,2023-06-21 08:34:08,1723.0,0,communication
friends,positive,2023-06-21 08:34:08,1723.0,0,communication
money,negative,2023-06-21 08:34:08,1723.0,0,payment
sentiment,very positive,2023-06-21 06:57:52,1724.0,0,
rating,positive,2023-06-21 05:16:42,1725.0,0,experience
text,very positive,2023-06-20 14:49:32,1727.0,0,
comodo,positive,2023-06-20 10:16:48,1730.0,0,
veloce,positive,2023-06-20 10:16:48,1730.0,0,speed
images,positive,2023-06-20 09:28:33,1731.0,0,photo
exercises,neutral,2023-06-20 09:28:33,1731.0,0,experience
assistance,negative,2023-06-20 07:45:27,1732.0,0,communication
images,positive,2023-06-20 05:16:40,1733.0,0,photo
exercises,positive,2023-06-20 05:16:40,1733.0,0,experience
workdays,negative,2023-06-20 04:14:34,1735.0,0,time
activity,negative,2023-06-20 04:14:34,1735.0,0,
pagamento,positive,2023-06-19 15:39:23,1736.0,0,payment
commissioni,negative,2023-06-19 15:39:23,1736.0,0,payment
sentiment,very positive,2023-06-19 14:20:41,1737.0,0,
telephone,positive,2023-06-19 12:10:43,1739.0,0,communication
app,positive,2023-06-19 12:10:43,1739.0,0,application
service,negative,2023-06-19 12:10:43,1739.0,0,
friends,positive,2023-06-19 11:37:31,1740.0,0,communication
bonus,positive,2023-06-19 11:11:31,1741.0,0,
friend,positive,2023-06-19 11:11:31,1741.0,0,
practice,very positive,2023-06-19 10:19:56,1742.0,0,experience
function,positive,2023-06-19 10:19:56,1742.0,0,
text,positive,2023-06-19 09:40:38,1745.0,0,
solution,positive,2023-06-19 09:18:33,1746.0,0,utility
comodo,positive,2023-06-19 08:02:36,1748.0,0,
oltretutto,positive,2023-06-19 08:02:36,1748.0,0,communication
commissioni,negative,2023-06-19 08:02:36,1748.0,0,payment
altri,positive,2023-06-19 08:02:36,1748.0,0,other
sistemi,positive,2023-06-19 08:02:36,1748.0,0,system
pagamento,positive,2023-06-19 08:02:36,1748.0,0,payment
difficulty,negative,2023-06-18 18:23:27,1750.0,0,difficulty
ability,negative,2023-06-18 18:23:27,1750.0,0,ability
app,negative,2023-06-18 18:23:27,1750.0,0,application
numeri,neutral,2023-06-18 11:54:26,1752.0,0,quantity
review,negative,2023-06-17 21:09:40,1754.0,0,communication
images,positive,2023-06-17 18:43:15,1755.0,0,photo
exercises,positive,2023-06-17 18:43:15,1755.0,0,experience
problem,positive,2023-06-17 12:02:16,1758.0,0,
text,positive,2023-06-17 11:35:28,1759.0,0,
software,positive,2023-06-17 10:12:18,1760.0,0,system
experience,positive,2023-06-17 10:12:18,1760.0,0,experience
utile,positive,2023-06-17 08:09:02,1761.0,0,utility
funzionale,positive,2023-06-17 08:09:02,1761.0,0,utility
chi_non_usai_contanti,positive,2023-06-17 08:09:02,1761.0,0,negation
tutti,positive,2023-06-17 07:03:41,1763.0,0,communication
negozianti,positive,2023-06-17 07:03:41,1763.0,0,occupation
sentiment,positive,2023-06-16 10:00:17,1768.0,0,
services,positive,2023-06-16 09:55:39,1769.0,0,utility
text,positive,2023-06-16 06:37:32,1772.0,0,
application,very positive,2023-06-15 16:53:39,1775.0,0,application
service,very positive,2023-06-15 16:53:39,1775.0,0,
sentiment,very positive,2023-06-15 14:38:21,1776.0,0,
review,negative,2023-06-15 09:54:24,1778.0,0,communication
comodissimo,positive,2023-06-15 06:47:50,1779.0,0,ease_of_use
facile,positive,2023-06-15 06:47:50,1779.0,0,ease_of_use
app,positive,2023-06-15 06:19:35,1781.0,0,application
user,positive,2023-06-15 06:19:35,1781.0,0,communication
sentiment,neutral,2023-06-14 16:53:46,1785.0,0,
pagamento,positive,2023-06-14 16:37:29,1786.0,0,payment
comodo,positive,2023-06-14 16:37:29,1786.0,0,
veloce,positive,2023-06-14 16:37:29,1786.0,0,speed
sicuro,positive,2023-06-14 16:37:29,1786.0,0,security
assistance,negative,2023-06-14 13:24:58,1787.0,0,communication
problem,positive,2023-06-14 13:24:58,1787.0,0,
general,positive,2023-06-14 10:56:05,1791.0,0,category
particular,positive,2023-06-14 10:56:05,1791.0,0,specificity
solution,very positive,2023-06-13 22:17:29,1796.0,0,utility
personal,positive,2023-06-13 22:17:29,1796.0,0,identity
problem,negative,2023-06-13 22:17:29,1796.0,0,
satisfaction,very positive,2023-06-13 22:17:29,1796.0,0,emotion
images,positive,2023-06-13 21:14:33,1797.0,0,photo
exercises,positive,2023-06-13 21:14:33,1797.0,0,experience
sentiment,positive,2023-06-13 18:55:12,1798.0,0,
pagamento,positive,2023-06-13 18:46:26,1799.0,0,payment
comodissimo,positive,2023-06-13 18:46:26,1799.0,0,ease_of_use
sicuro,positive,2023-06-13 18:46:26,1799.0,0,security
diffondendo,negative,2023-06-13 18:46:26,1799.0,0,communication
male,negative,2023-06-13 18:46:26,1799.0,0,state
comodo,positive,2023-06-13 16:52:41,1800.0,0,
rapido,positive,2023-06-13 16:52:41,1800.0,0,speed
promo,negative,2023-06-13 15:16:26,1801.0,0,payment
registration,negative,2023-06-13 15:16:26,1801.0,0,communication
feedback,negative,2023-06-13 15:16:26,1801.0,0,communication
applicazione,negative,2023-06-13 12:22:41,1803.0,0,application
accedere,negative,2023-06-13 12:22:41,1803.0,0,access
funziona,negative,2023-06-13 12:22:41,1803.0,0,
invite,positive,2023-06-13 11:58:07,1804.0,0,communication
install,positive,2023-06-13 11:58:07,1804.0,0,utility
registration,positive,2023-06-13 11:58:07,1804.0,0,communication
credit,negative,2023-06-13 11:58:07,1804.0,0,currency
bonus,negative,2023-06-13 11:58:07,1804.0,0,
service,positive,2023-06-13 11:43:09,1805.0,0,
appearance,positive,2023-06-13 11:43:09,1805.0,0,appearance
cappuccino,positive,2023-06-13 11:34:06,1806.0,0,item
bar,positive,2023-06-13 11:34:06,1806.0,0,utility
very,positive,2023-06-13 11:34:06,1806.0,0,
accogliente,positive,2023-06-13 11:34:06,1806.0,0,appearance
elegante,positive,2023-06-13 11:34:06,1806.0,0,appearance
stars,negative,2023-06-13 11:30:37,1807.0,0,appearance
transition,negative,2023-06-13 11:30:37,1807.0,0,change
utile,positive,2023-06-13 08:59:33,1810.0,0,utility
veloce,positive,2023-06-13 08:59:33,1810.0,0,speed
fare,positive,2023-06-13 08:59:33,1810.0,0,utility
diversi,positive,2023-06-13 08:59:33,1810.0,0,utility
pagamenti,positive,2023-06-13 08:59:33,1810.0,0,payment
technology,neutral,2023-06-13 06:18:40,1811.0,0,technology
images,positive,2023-06-12 19:20:05,1814.0,0,photo
exercises,positive,2023-06-12 19:20:05,1814.0,0,experience
software,positive,2023-06-12 18:48:00,1815.0,0,system
experience,positive,2023-06-12 18:48:00,1815.0,0,experience
food,positive,2023-06-12 15:47:00,1816.0,0,
price,positive,2023-06-12 15:47:00,1816.0,0,payment
quality,positive,2023-06-12 15:47:00,1816.0,0,experience
utilità,neutral,2023-06-12 09:17:20,1822.0,0,utility
software,positive,2023-06-12 09:14:46,1823.0,0,system
experience,positive,2023-06-12 09:14:46,1823.0,0,experience
app,positive,2023-06-12 07:31:03,1824.0,0,application
cost,negative,2023-06-12 07:31:03,1824.0,0,quantity
sentiment,negative,2023-06-11 17:32:07,1827.0,0,
uno,negative,2023-06-11 13:18:18,1829.0,0,quantity
schifo,positive,2023-06-11 13:18:18,1829.0,0,disgust
che,positive,2023-06-11 13:18:18,1829.0,0,communication
non,negative,2023-06-11 13:18:18,1829.0,0,
può,positive,2023-06-11 13:18:18,1829.0,0,ability
essere,positive,2023-06-11 13:18:18,1829.0,0,state
app,negative,2023-06-11 12:16:32,1830.0,0,application
pin,negative,2023-06-11 12:16:32,1830.0,0,security
signal,negative,2023-06-11 12:16:32,1830.0,0,communication
app,negative,2023-06-11 07:37:36,1832.0,0,application
pin,negative,2023-06-11 07:37:36,1832.0,0,security
contact,negative,2023-06-11 07:37:36,1832.0,0,communication
account,negative,2023-06-11 07:37:36,1832.0,0,utility
solution,negative,2023-06-11 07:37:36,1832.0,0,utility
account,positive,2023-06-10 14:06:53,1837.0,0,utility
possibilities,positive,2023-06-10 14:06:53,1837.0,0,possibility
app,positive,2023-06-10 14:03:42,1838.0,0,application
version,positive,2023-06-10 14:03:42,1838.0,0,system
macchina,positive,2023-06-10 14:03:42,1838.0,0,item
software,positive,2023-06-10 10:40:02,1840.0,0,system
experience,positive,2023-06-10 10:40:02,1840.0,0,experience
stove,negative,2023-06-10 09:42:10,1841.0,0,item
app,positive,2023-06-10 09:37:11,1842.0,0,application
telephone,negative,2023-06-10 08:06:46,1843.0,0,communication
email,positive,2023-06-10 08:06:46,1843.0,0,communication
app,negative,2023-06-10 07:55:59,1844.0,0,application
telephone,negative,2023-06-10 07:55:59,1844.0,0,communication
service,negative,2023-06-10 07:55:59,1844.0,0,
pin,negative,2023-06-10 07:55:59,1844.0,0,security
recovery,negative,2023-06-10 07:55:59,1844.0,0,security
service,positive,2023-06-10 07:35:43,1845.0,0,
quality,positive,2023-06-10 07:35:43,1845.0,0,experience
hashtags,positive,2023-06-10 07:05:25,1846.0,0,
comodità,positive,2023-06-09 19:36:33,1847.0,0,utility
velocità,positive,2023-06-09 19:36:33,1847.0,0,speed
sicurezza,positive,2023-06-09 19:36:33,1847.0,0,security
images,negative,2023-06-09 18:05:13,1848.0,0,photo
exercises,negative,2023-06-09 18:05:13,1848.0,0,experience
customer service,positive,2023-06-09 16:51:34,1850.0,0,
product,positive,2023-06-09 16:51:34,1850.0,0,
images,positive,2023-06-09 14:32:54,1853.0,0,photo
exercises,negative,2023-06-09 14:32:54,1853.0,0,experience
time,negative,2023-06-09 10:12:02,1855.0,0,time
problem,neutral,2023-06-08 13:47:20,1858.0,0,
service,positive,2023-06-08 13:47:20,1858.0,0,
applications,positive,2023-06-08 11:10:09,1861.0,0,application
choices,positive,2023-06-08 11:10:09,1861.0,0,decision
graphics,positive,2023-06-08 11:10:09,1861.0,0,visual
percentages,positive,2023-06-08 11:10:09,1861.0,0,quantity
recommendation,positive,2023-06-08 11:10:09,1861.0,0,recommendation
qrcode,negative,2023-06-08 08:55:44,1863.0,0,code
ottimo,positive,2023-06-08 08:54:19,1864.0,0,
app,positive,2023-06-08 08:54:19,1864.0,0,application
semplice,positive,2023-06-08 08:54:19,1864.0,0,ease_of_use
 immediata,positive,2023-06-08 08:54:19,1864.0,0,
capire,positive,2023-06-08 08:54:19,1864.0,0,
usare,positive,2023-06-08 08:54:19,1864.0,0,ease_of_use
promo,negative,2023-06-08 06:36:01,1865.0,0,payment
accreditare,negative,2023-06-08 06:36:01,1865.0,0,payment
hashtags,positive,2023-06-08 06:29:51,1866.0,0,
app,positive,2023-06-07 20:39:06,1867.0,0,application
